timestamp,city,avg_temp,humidity,wind_kph
2024-05-27,Skopje,16.3,66,6.8
2024-05-28,Skopje,17.0,60,7.9
2024-05-29,Skopje,16.5,69,8.3
2024-05-30,Skopje,16.9,70,7.2
2024-05-31,Skopje,16.8,65.4,6.9
2024-05-24,Oslo,16.2,78,6.5
2024-05-25,Oslo,18.1,68,14.4
2024-05-26,Oslo,18.0,69,14.4
2024-05-27,Oslo,14.8,88,13.7
2024-05-28,Oslo,15.1,76,14.0
2024-05-29,Oslo,11.4,90,16.6
2024-05-30,Oslo,12.3,87,8.6
2024-05-31,Oslo,11.1,90.6,14.1
2024-05-24,Muscat,34.0,36,19.4
2024-05-25,Muscat,32.6,43,15.5
2024-05-26,Muscat,33.0,43,14.4
2024-05-27,Muscat,33.2,47,13.3
2024-05-28,Muscat,34.4,40,13.3
2024-05-29,Muscat,34.9,46,16.2
2024-05-30,Muscat,35.2,45,16.2
2024-05-31,Muscat,35.3,47.1,14.1
2024-05-24,Islamabad,36.6,13,14.8
2024-05-25,Islamabad,36.2,15,20.2
2024-05-26,Islamabad,35.8,16,24.8
2024-05-27,Islamabad,35.7,15,25.2
2024-05-28,Islamabad,35.0,12,27.4
2024-05-29,Islamabad,34.7,14,25.6
2024-05-30,Islamabad,34.6,13,23.4
2024-05-31,Islamabad,34.1,13.1,28.7
2024-05-24,Jerusalem,19.4,53,36.0
2024-05-25,Jerusalem,19.2,64,38.5
2024-05-26,Jerusalem,21.5,47,14.0
2024-05-27,Jerusalem,27.0,24,25.9
2024-05-28,Jerusalem,21.6,45,32.8
2024-05-29,Jerusalem,19.9,51,32.4
2024-05-30,Jerusalem,19.0,56,32.8
2024-05-31,Jerusalem,21.1,47.3,30.1
2024-05-24,Panama City,26.3,86,8.6
2024-05-25,Panama City,25.6,90,7.6
2024-05-26,Panama City,26.8,86,5.8
2024-05-27,Panama City,26.3,89,6.8
2024-05-28,Panama City,26.1,86,10.1
2024-05-29,Panama City,26.4,84,11.5
2024-05-30,Panama City,26.1,87,15.1
2024-05-31,Panama City,26.3,85.6,13.9
2024-05-24,Port Moresby,26.5,86,20.5
2024-05-25,Port Moresby,26.5,88,21.6
2024-05-26,Port Moresby,25.4,90,14.8
2024-05-27,Port Moresby,25.8,87,17.3
2024-05-28,Port Moresby,25.8,87,20.9
2024-05-29,Port Moresby,26.0,82,23.4
2024-05-30,Port Moresby,26.2,81,23.8
2024-05-31,Port Moresby,25.8,81.6,23.1
2024-05-24,Asunción,14.4,89,17.3
2024-05-25,Asunción,12.3,68,14.0
2024-05-26,Asunción,10.8,69,10.8
2024-05-27,Asunción,12.5,72,14.8
2024-05-28,Asunción,9.2,76,11.5
2024-05-29,Asunción,12.0,76,9.0
2024-05-30,Asunción,15.2,72,8.6
2024-05-31,Asunción,12.4,70.6,7.2
2024-05-24,Lima,18.0,78,13.3
2024-05-25,Lima,18.4,75,14.0
2024-05-26,Lima,17.4,77,11.9
2024-05-27,Lima,17.6,77,13.0
2024-05-28,Lima,16.9,77,13.7
2024-05-29,Lima,17.3,76,15.8
2024-05-30,Lima,17.1,77,14.0
2024-05-31,Lima,16.8,76.6,14.7
2024-05-24,Manila,30.5,65,11.9
2024-05-25,Manila,30.8,64,12.6
2024-05-26,Manila,29.2,71,21.2
2024-05-27,Manila,28.5,78,28.1
2024-05-28,Manila,28.9,78,23.4
2024-05-29,Manila,28.9,77,15.5
2024-05-30,Manila,29.1,75,15.1
2024-05-31,Manila,28.2,81.6,20.8
2024-05-24,Warsaw,20.4,64,23.4
2024-05-25,Warsaw,20.0,63,25.2
2024-05-26,Warsaw,20.0,64,22.7
2024-05-27,Warsaw,20.1,52,21.6
2024-05-28,Warsaw,19.8,58,23.4
2024-05-29,Warsaw,20.0,63,14.0
2024-05-30,Warsaw,19.1,68,20.9
2024-05-31,Warsaw,19.3,62.6,17.4
2024-05-24,Lisbon,17.5,66,23.4
2024-05-25,Lisbon,17.6,66,20.5
2024-05-26,Lisbon,18.0,67,30.6
2024-05-27,Lisbon,17.0,62,31.3
2024-05-28,Lisbon,19.0,64,26.3
2024-05-29,Lisbon,20.3,62,25.6
2024-05-30,Lisbon,20.9,68,25.9
2024-05-31,Lisbon,21.0,64.3,28.1
2024-05-24,Doha,34.1,31,33.1
2024-05-25,Doha,35.1,29,30.2
2024-05-26,Doha,36.1,29,28.1
2024-05-27,Doha,34.2,36,36.7
2024-05-28,Doha,34.1,34,46.1
2024-05-29,Doha,35.2,32,42.1
2024-05-30,Doha,34.6,39,29.5
2024-05-31,Doha,34.7,37.9,39.5
2024-05-24,Bucharest,20.0,54,22.0
2024-05-25,Bucharest,19.5,53,25.2
2024-05-26,Bucharest,18.5,47,20.2
2024-05-27,Bucharest,14.6,67,29.5
2024-05-28,Bucharest,16.7,66,7.9
2024-05-29,Bucharest,18.3,64,13.7
2024-05-30,Bucharest,19.5,67,14.8
2024-05-31,Bucharest,17.3,71.1,10.9
2024-05-24,Moscow,14.2,46,13.0
2024-05-25,Moscow,15.9,48,16.6
2024-05-26,Moscow,18.9,60,14.4
2024-05-27,Moscow,17.5,46,13.0
2024-05-28,Moscow,18.8,58,15.5
2024-05-29,Moscow,20.8,66,13.0
2024-05-30,Moscow,21.0,58,14.8
2024-05-31,Moscow,22.5,64.6,14.2
2024-05-24,Kigali,18.7,78,8.3
2024-05-25,Kigali,19.0,76,9.0
2024-05-26,Kigali,19.3,76,7.6
2024-05-27,Kigali,18.9,83,5.8
2024-05-28,Kigali,19.5,79,7.9
2024-05-29,Kigali,19.1,79,7.9
2024-05-30,Kigali,19.5,76,6.8
2024-05-31,Kigali,19.5,78.6,6.7
2024-05-24,Basseterre,28.2,74,28.1
2024-05-25,Basseterre,28.2,77,24.1
2024-05-26,Basseterre,28.1,80,26.6
2024-05-27,Basseterre,28.5,78,29.5
2024-05-28,Basseterre,28.1,76,26.6
2024-05-29,Basseterre,27.8,78,28.1
2024-05-30,Basseterre,27.9,78,28.8
2024-05-31,Basseterre,27.9,78.7,28.8
2024-05-24,Castries,28.3,72,23.4
2024-05-25,Castries,28.5,76,25.9
2024-05-26,Castries,28.4,77,27.0
2024-05-27,Castries,28.4,74,26.3
2024-05-28,Castries,28.3,74,24.8
2024-05-29,Castries,28.4,73,24.8
2024-05-30,Castries,28.2,76,28.1
2024-05-31,Castries,28.3,75.0,27.1
2024-05-24,Kingstown,27.9,75,29.9
2024-05-25,Kingstown,28.0,82,28.8
2024-05-26,Kingstown,28.0,82,32.0
2024-05-27,Kingstown,28.2,79,31.3
2024-05-28,Kingstown,28.1,79,29.2
2024-05-29,Kingstown,28.0,80,30.2
2024-05-30,Kingstown,27.8,81,31.7
2024-05-31,Kingstown,28.0,81.3,31.2
2024-05-24,Apia,28.9,78,23.0
2024-05-25,Apia,28.6,76,23.4
2024-05-26,Apia,28.7,79,26.6
2024-05-27,Apia,28.9,77,23.8
2024-05-28,Apia,28.8,78,23.8
2024-05-29,Apia,28.6,77,19.1
2024-05-30,Apia,28.4,78,42.1
2024-05-31,Apia,28.5,77.7,32.5
2024-05-24,San Marino,18.3,66,20.5
2024-05-25,San Marino,18.0,68,10.1
2024-05-26,San Marino,18.6,71,15.1
2024-05-27,San Marino,19.2,71,12.6
2024-05-28,San Marino,18.7,79,15.1
2024-05-29,San Marino,18.3,78,13.7
2024-05-30,San Marino,20.0,72,20.2
2024-05-31,San Marino,19.6,78.7,16.2
2024-05-24,São Tomé,27.1,80,13.3
2024-05-25,São Tomé,27.2,74,14.8
2024-05-26,São Tomé,26.5,73,12.6
2024-05-27,São Tomé,26.5,74,8.3
2024-05-28,São Tomé,26.8,77,10.4
2024-05-29,São Tomé,27.0,82,16.2
2024-05-30,São Tomé,27.1,81,18.4
2024-05-31,São Tomé,26.9,80.6,15.7
2024-05-24,Riyadh,35.0,13,15.8
2024-05-25,Riyadh,36.8,12,35.3
2024-05-26,Riyadh,36.9,11,25.9
2024-05-27,Riyadh,35.1,12,25.2
2024-05-28,Riyadh,35.3,11,19.8
2024-05-29,Riyadh,35.8,11,17.6
2024-05-30,Riyadh,37.4,10,20.2
2024-05-31,Riyadh,36.6,9.9,18.8
2024-05-24,Dakar,22.9,82,25.2
2024-05-25,Dakar,22.9,83,27.7
2024-05-26,Dakar,23.2,85,25.6
2024-05-27,Dakar,23.3,83,23.0
2024-05-28,Dakar,23.5,82,21.6
2024-05-29,Dakar,24.1,83,27.0
2024-05-30,Dakar,22.8,80,31.3
2024-05-31,Dakar,23.6,81.3,27.8
2024-05-24,Belgrade,18.1,73,14.0
2024-05-25,Belgrade,19.6,63,25.6
2024-05-26,Belgrade,19.2,59,27.7
2024-05-27,Belgrade,19.9,54,24.1
2024-05-28,Belgrade,19.2,60,13.0
2024-05-29,Belgrade,18.0,72,19.1
2024-05-30,Belgrade,20.1,66,10.4
2024-05-31,Belgrade,19.6,63.6,13.6
2024-05-24,Victoria,24.3,28,36.0
2024-05-25,Victoria,24.8,25,37.4
2024-05-26,Victoria,23.9,24,28.8
2024-05-27,Victoria,24.5,25,16.6
2024-05-28,Victoria,23.0,40,37.1
2024-05-29,Victoria,22.4,43,28.8
2024-05-30,Victoria,23.5,35,25.9
2024-05-31,Victoria,22.6,41.9,24.5
2024-05-24,Freetown,27.7,81,13.7
2024-05-25,Freetown,27.3,81,14.8
2024-05-26,Freetown,28.0,81,14.8
2024-05-27,Freetown,28.1,79,16.2
2024-05-28,Freetown,28.0,79,14.8
2024-05-29,Freetown,27.8,78,14.0
2024-05-30,Freetown,28.2,80,15.5
2024-05-31,Freetown,28.2,78.3,15.4
2024-05-24,Singapore,27.2,83,9.0
2024-05-25,Singapore,28.1,76,14.4
2024-05-26,Singapore,26.6,83,16.2
2024-05-27,Singapore,27.8,79,11.9
2024-05-28,Singapore,27.4,84,15.8
2024-05-29,Singapore,28.7,80,14.0
2024-05-30,Singapore,28.3,82,24.1
2024-05-31,Singapore,28.5,81.9,21.4
2024-05-24,Bratislava,15.7,87,14.8
2024-05-25,Bratislava,16.9,82,18.0
2024-05-26,Bratislava,17.8,76,11.2
2024-05-27,Bratislava,19.4,64,14.8
2024-05-28,Bratislava,15.7,79,27.0
2024-05-29,Bratislava,16.1,70,19.1
2024-05-30,Bratislava,16.9,70,11.2
2024-05-31,Bratislava,16.9,65.1,17.6
2024-05-24,Ljubljana,14.2,81,13.0
2024-05-25,Ljubljana,15.6,74,6.5
2024-05-26,Ljubljana,16.0,77,13.3
2024-05-27,Ljubljana,15.9,78,12.6
2024-05-28,Ljubljana,15.6,87,7.9
2024-05-29,Ljubljana,15.9,80,6.1
2024-05-30,Ljubljana,15.2,87,13.7
2024-05-31,Ljubljana,15.9,86.3,9.9
2024-05-24,Honiara,27.5,84,17.6
2024-05-25,Honiara,27.6,83,16.2
2024-05-26,Honiara,27.5,83,16.2
2024-05-27,Honiara,27.2,85,13.3
2024-05-28,Honiara,27.3,84,19.4
2024-05-29,Honiara,26.7,88,18.4
2024-05-30,Honiara,25.8,89,20.9
2024-05-31,Honiara,26.1,88.9,19.9
2024-05-24,Mogadishu,28.0,80,34.6
2024-05-25,Mogadishu,27.1,83,34.2
2024-05-26,Mogadishu,27.5,80,35.6
2024-05-27,Mogadishu,27.4,79,36.4
2024-05-28,Mogadishu,27.1,81,37.1
2024-05-29,Mogadishu,27.0,79,36.0
2024-05-30,Mogadishu,27.2,76,33.1
2024-05-31,Mogadishu,26.9,77.0,35.4
2024-05-24,Pretoria,18.5,27,9.0
2024-05-25,Pretoria,17.0,34,10.4
2024-05-26,Pretoria,17.5,24,6.8
2024-05-27,Pretoria,17.8,24,11.5
2024-05-28,Pretoria,16.3,48,8.6
2024-05-29,Pretoria,16.8,35,8.3
2024-05-30,Pretoria,16.4,33,15.5
2024-05-31,Pretoria,16.1,38.4,12.5
2024-05-24,Juba,24.5,86,10.1
2024-05-25,Juba,25.5,74,12.2
2024-05-26,Juba,27.5,71,14.0
2024-05-27,Juba,26.5,75,7.2
2024-05-28,Juba,28.2,66,15.5
2024-05-29,Juba,28.9,60,11.5
2024-05-30,Juba,28.0,65,12.2
2024-05-31,Juba,29.6,57.3,12.7
2024-05-24,Madrid,19.9,40,21.2
2024-05-25,Madrid,21.5,30,24.5
2024-05-26,Madrid,22.4,34,23.8
2024-05-27,Madrid,23.4,37,23.4
2024-05-28,Madrid,23.3,40,20.5
2024-05-29,Madrid,25.3,34,15.8
2024-05-30,Madrid,25.9,36,29.5
2024-05-31,Madrid,26.9,36.1,23.3
2024-05-24,Colombo,27.3,87,38.2
2024-05-25,Colombo,27.3,85,33.5
2024-05-26,Colombo,28.1,81,26.6
2024-05-27,Colombo,27.8,84,25.2
2024-05-28,Colombo,27.0,86,23.4
2024-05-29,Colombo,27.9,83,29.2
2024-05-30,Colombo,27.9,83,30.2
2024-05-31,Colombo,27.9,82.6,24.4
2024-05-24,Khartoum,37.4,11,18.0
2024-05-25,Khartoum,37.5,10,15.8
2024-05-26,Khartoum,37.5,7,29.9
2024-05-27,Khartoum,36.5,6,20.9
2024-05-28,Khartoum,38.2,5,13.3
2024-05-29,Khartoum,38.8,11,19.1
2024-05-30,Khartoum,39.2,9,32.4
2024-05-31,Khartoum,39.1,7.6,26.1
2024-05-24,Paramaribo,26.4,88,10.4
2024-05-25,Paramaribo,24.6,93,15.8
2024-05-26,Paramaribo,25.0,94,13.3
2024-05-27,Paramaribo,25.5,93,10.1
2024-05-28,Paramaribo,26.1,88,11.5
2024-05-29,Paramaribo,25.8,86,11.2
2024-05-30,Paramaribo,25.9,88,13.7
2024-05-31,Paramaribo,25.9,87.1,12.1
2024-05-24,Stockholm,15.7,81,16.9
2024-05-25,Stockholm,15.7,79,13.3
2024-05-26,Stockholm,15.9,77,17.6
2024-05-27,Stockholm,16.6,74,22.3
2024-05-28,Stockholm,17.7,62,18.7
2024-05-29,Stockholm,16.0,66,15.8
2024-05-30,Stockholm,15.9,66,14.8
2024-05-31,Stockholm,16.6,59.9,17.0
2024-05-24,Bern,11.4,82,6.8
2024-05-25,Bern,12.4,80,6.5
2024-05-26,Bern,13.9,76,13.3
2024-05-27,Bern,12.3,95,8.6
2024-05-28,Bern,12.6,78,6.1
2024-05-29,Bern,12.1,83,10.1
2024-05-30,Bern,12.3,93,13.7
2024-05-31,Bern,12.5,89.7,12.3
2024-05-24,Damascus,21.5,33,30.6
2024-05-25,Damascus,21.0,45,31.3
2024-05-26,Damascus,22.4,33,23.0
2024-05-27,Damascus,25.2,27,33.5
2024-05-28,Damascus,25.0,29,27.7
2024-05-29,Damascus,23.2,31,25.2
2024-05-30,Damascus,22.9,34,22.7
2024-05-31,Damascus,24.6,29.0,23.3
2024-05-24,Taipei,23.2,93,6.1
2024-05-25,Taipei,25.0,80,7.2
2024-05-26,Taipei,26.8,76,12.6
2024-05-27,Taipei,26.5,78,12.6
2024-05-28,Taipei,21.9,88,13.0
2024-05-29,Taipei,22.9,66,22.3
2024-05-30,Taipei,26.9,70,11.5
2024-05-31,Taipei,25.0,66.6,18.9
2024-05-24,Dushanbe,21.1,58,16.9
2024-05-25,Dushanbe,19.8,71,11.2
2024-05-26,Dushanbe,19.5,68,10.8
2024-05-27,Dushanbe,20.9,54,7.2
2024-05-28,Dushanbe,21.3,50,16.2
2024-05-29,Dushanbe,20.9,48,8.6
2024-05-30,Dushanbe,20.6,48,12.2
2024-05-31,Dushanbe,20.9,43.3,9.9
2024-05-24,Dodoma,20.9,70,14.4
2024-05-25,Dodoma,21.9,64,15.1
2024-05-26,Dodoma,21.9,63,21.2
2024-05-27,Dodoma,22.1,57,19.4
2024-05-28,Dodoma,21.1,62,16.9
2024-05-29,Dodoma,20.9,58,15.8
2024-05-30,Dodoma,21.0,60,14.4
2024-05-31,Dodoma,21.0,55.9,16.3
2024-05-24,Bangkok,26.8,89,15.8
2024-05-25,Bangkok,29.3,75,21.6
2024-05-26,Bangkok,30.1,69,16.6
2024-05-27,Bangkok,31.3,59,19.1
2024-05-28,Bangkok,31.9,54,20.9
2024-05-29,Bangkok,31.7,55,18.4
2024-05-30,Bangkok,31.9,57,18.4
2024-05-31,Bangkok,33.6,43.9,19.5
2024-05-24,Lomé,28.8,74,23.0
2024-05-25,Lomé,28.4,75,23.0
2024-05-26,Lomé,28.1,74,16.9
2024-05-27,Lomé,28.7,70,20.9
2024-05-28,Lomé,28.5,70,23.4
2024-05-29,Lomé,29.0,68,25.2
2024-05-30,Lomé,29.2,69,26.6
2024-05-31,Lomé,29.1,66.7,25.8
2024-05-24,Port of Spain,27.9,69,17.6
2024-05-25,Port of Spain,27.8,77,20.5
2024-05-26,Port of Spain,27.3,78,16.2
2024-05-27,Port of Spain,27.4,75,18.7
2024-05-28,Port of Spain,27.7,73,22.0
2024-05-29,Port of Spain,27.6,74,22.7
2024-05-30,Port of Spain,27.5,75,19.4
2024-05-31,Port of Spain,27.4,75.4,21.8
2024-05-24,Tunis,24.1,44,23.4
2024-05-25,Tunis,23.7,51,26.3
2024-05-26,Tunis,21.4,64,19.1
2024-05-27,Tunis,23.3,48,20.5
2024-05-28,Tunis,24.4,49,25.2
2024-05-29,Tunis,22.8,57,27.7
2024-05-30,Tunis,23.4,53,21.2
2024-05-31,Tunis,23.2,55.7,23.7
2024-05-24,Ankara,14.5,72,23.0
2024-05-25,Ankara,14.9,65,15.1
2024-05-26,Ankara,15.4,61,12.2
2024-05-27,Ankara,11.7,83,13.7
2024-05-28,Ankara,13.5,73,10.8
2024-05-29,Ankara,15.8,58,12.2
2024-05-30,Ankara,16.6,62,11.9
2024-05-31,Ankara,15.5,63.1,8.3
2024-05-24,Ashgabat,21.3,58,14.4
2024-05-25,Ashgabat,23.5,38,16.9
2024-05-26,Ashgabat,23.1,28,33.5
2024-05-27,Ashgabat,25.9,18,21.2
2024-05-28,Ashgabat,26.7,16,14.4
2024-05-29,Ashgabat,28.1,19,22.7
2024-05-30,Ashgabat,27.7,17,20.9
2024-05-31,Ashgabat,29.8,3.0,22.3
2024-05-24,Funafuti,29.4,74,16.6
2024-05-25,Funafuti,29.6,74,19.1
2024-05-26,Funafuti,29.5,74,22.0
2024-05-27,Funafuti,29.3,76,23.4
2024-05-28,Funafuti,29.3,76,23.8
2024-05-29,Funafuti,28.9,77,21.6
2024-05-30,Funafuti,29.2,76,28.4
2024-05-31,Funafuti,29.0,77.3,28.2
2024-05-24,Kampala,20.0,87,9.4
2024-05-25,Kampala,20.0,84,8.6
2024-05-26,Kampala,22.5,75,9.4
2024-05-27,Kampala,23.0,68,12.6
2024-05-28,Kampala,23.5,66,14.8
2024-05-29,Kampala,23.0,70,15.1
2024-05-30,Kampala,23.1,71,15.5
2024-05-31,Kampala,24.5,62.3,17.4
2024-05-24,Kyiv,16.5,76,22.0
2024-05-25,Kyiv,16.4,55,19.1
2024-05-26,Kyiv,16.6,57,16.2
2024-05-27,Kyiv,19.2,59,16.2
2024-05-28,Kyiv,19.2,64,19.4
2024-05-29,Kyiv,18.6,64,20.2
2024-05-30,Kyiv,17.5,70,16.9
2024-05-31,Kyiv,19.1,64.6,17.2
2024-05-24,Abu Dhabi,32.4,46,35.6
2024-05-25,Abu Dhabi,31.5,56,28.1
2024-05-26,Abu Dhabi,32.8,50,20.2
2024-05-27,Abu Dhabi,33.9,47,22.7
2024-05-28,Abu Dhabi,31.8,55,23.8
2024-05-29,Abu Dhabi,32.2,58,22.7
2024-05-30,Abu Dhabi,33.5,46,19.1
2024-05-31,Abu Dhabi,33.1,52.4,16.5
2024-05-24,London,14.0,64,8.3
2024-05-25,London,14.8,63,15.8
2024-05-26,London,14.4,81,21.2
2024-05-27,London,13.0,70,20.5
2024-05-28,London,12.8,94,18.7
2024-05-29,London,14.8,73,18.7
2024-05-30,London,13.8,73,19.8
2024-05-31,London,13.6,82.6,23.0
2024-05-24,"Washington, D.C.",27.8,85,29.2
2024-05-25,"Washington, D.C.",27.6,86,29.5
2024-05-26,"Washington, D.C.",27.8,87,33.5
2024-05-27,"Washington, D.C.",27.5,85,39.2
2024-05-28,"Washington, D.C.",27.7,86,43.6
2024-05-29,"Washington, D.C.",27.7,86,41.8
2024-05-30,"Washington, D.C.",27.7,87,41.4
2024-05-31,"Washington, D.C.",27.7,86.7,47.1
2024-05-24,Montevideo,10.2,72,25.2
2024-05-25,Montevideo,9.3,63,22.7
2024-05-26,Montevideo,9.4,69,13.3
2024-05-27,Montevideo,10.1,77,16.6
2024-05-28,Montevideo,12.2,87,18.0
2024-05-29,Montevideo,11.8,88,14.0
2024-05-30,Montevideo,13.0,80,10.1
2024-05-31,Montevideo,13.2,89.7,8.8
2024-05-24,Tashkent,22.7,58,18.7
2024-05-25,Tashkent,24.8,44,24.1
2024-05-26,Tashkent,15.5,32,31.0
2024-05-27,Tashkent,20.8,31,13.0
2024-05-28,Tashkent,22.8,33,20.5
2024-05-29,Tashkent,22.5,41,17.3
2024-05-30,Tashkent,24.3,34,14.0
2024-05-31,Tashkent,23.0,28.0,14.3
2024-05-24,Port Vila,23.7,81,27.7
2024-05-25,Port Vila,23.5,76,29.9
2024-05-26,Port Vila,23.6,78,28.1
2024-05-27,Port Vila,23.4,73,23.0
2024-05-28,Port Vila,23.5,70,26.6
2024-05-29,Port Vila,23.4,70,34.6
2024-05-30,Port Vila,23.5,68,35.6
2024-05-31,Port Vila,23.4,65.3,33.9
2024-05-24,Vatican City,19.6,59,17.6
2024-05-25,Vatican City,16.2,70,13.3
2024-05-26,Vatican City,19.9,60,18.0
2024-05-27,Vatican City,20.7,56,17.6
2024-05-28,Vatican City,20.5,60,17.3
2024-05-29,Vatican City,20.3,67,19.1
2024-05-30,Vatican City,20.5,65,16.9
2024-05-31,Vatican City,21.3,64.1,18.4
2024-05-24,Caracas,20.6,83,4.7
2024-05-25,Caracas,22.0,81,6.1
2024-05-26,Caracas,22.4,83,6.5
2024-05-27,Caracas,21.1,87,6.5
2024-05-28,Caracas,22.2,84,9.0
2024-05-29,Caracas,21.0,79,8.3
2024-05-30,Caracas,20.0,87,7.6
2024-05-31,Caracas,20.8,84.7,9.2
2024-05-24,Hanoi,28.4,73,17.6
2024-05-25,Hanoi,28.8,75,21.2
2024-05-26,Hanoi,26.9,84,14.4
2024-05-27,Hanoi,27.0,86,9.4
2024-05-28,Hanoi,29.0,76,7.2
2024-05-29,Hanoi,29.2,80,15.8
2024-05-30,Hanoi,27.9,86,22.7
2024-05-31,Hanoi,28.4,85.9,15.1
2024-05-24,Sanaa,23.7,27,16.2
2024-05-25,Sanaa,23.5,36,9.7
2024-05-26,Sanaa,24.3,31,21.6
2024-05-27,Sanaa,24.1,18,29.9
2024-05-28,Sanaa,24.1,19,30.2
2024-05-29,Sanaa,23.9,17,32.0
2024-05-30,Sanaa,23.3,17,33.1
2024-05-31,Sanaa,23.8,12.1,39.5
2024-05-24,Lusaka,19.1,61,16.6
2024-05-25,Lusaka,19.1,50,16.9
2024-05-26,Lusaka,18.3,54,16.6
2024-05-27,Lusaka,18.1,47,18.4
2024-05-28,Lusaka,16.6,46,21.2
2024-05-29,Lusaka,16.5,50,17.3
2024-05-30,Lusaka,18.0,49,14.4
2024-05-31,Lusaka,16.5,44.7,17.2
2024-05-24,Harare,18.1,57,12.2
2024-05-25,Harare,16.7,43,10.8
2024-05-26,Harare,16.0,50,12.2
2024-05-27,Harare,15.6,44,16.2
2024-05-28,Harare,14.7,40,15.5
2024-05-29,Harare,15.5,52,11.9
2024-05-30,Harare,15.9,59,11.2
2024-05-31,Harare,14.6,51.3,13.2
